 &plot nbnd=  50, nks=    81 /
   -6.894   -6.886   -6.478   -6.446   -6.292   -6.145   -5.442   -5.428   -5.321   -5.311
   -5.289   -5.252   -5.193   -5.175   -2.143   -2.139   -2.114   -2.038   -2.028   -2.013
   -1.978   -1.961    6.106    6.115    6.301    6.311    6.887    7.000    7.079    7.154
    7.370    7.985    8.592    8.599   10.903   10.964   11.300   11.614   13.864   13.980
            0.285751  0.571503  0.285751
  -22.145  -22.107  -22.072  -22.072  -21.132  -21.131  -21.124  -21.116   -7.068   -6.992
   -6.907   -6.895   -6.446   -6.411   -6.226   -6.071   -5.498   -5.482   -5.346   -5.332
   -5.299   -5.263   -5.191   -5.170   -2.162   -2.157   -2.123   -2.034   -2.023   -2.006
   -1.957   -1.935    6.099    6.111    6.326    6.345    6.814    6.947    7.057    7.138
    7.270    7.904    8.735    8.739   10.937   11.003   11.457   11.779   13.766   13.889
            0.257176  0.571503  0.257176
  -22.154  -22.112  -22.066  -22.066  -21.133  -21.132  -21.123  -21.114   -7.079   -7.009
   -6.921   -6.904   -6.411   -6.372   -6.162   -6.002   -5.554   -5.536   -5.376   -5.356
   -5.309   -5.271   -5.191   -5.165   -2.181   -2.175   -2.132   -2.032   -2.020   -2.000
   -1.934   -1.908    6.096    6.111    6.349    6.381    6.741    6.892    7.037    7.117
    7.184    7.817    8.886    8.887   10.977   11.046   11.618   11.941   13.664   13.793
            0.228601  0.571503  0.228601
  -22.162  -22.117  -22.060  -22.060  -21.134  -21.133  -21.122  -21.111   -7.085   -7.021
   -6.935   -6.914   -6.372   -6.331   -6.104   -5.943   -5.608   -5.584   -5.408   -5.384
   -5.318   -5.277   -5.191   -5.162   -2.200   -2.194   -2.143   -2.029   -2.018   -1.997
   -1.911   -1.881    6.097    6.116    6.366    6.418    6.675    6.838    7.016    7.081
    7.126    7.725    9.037    9.043   11.021   11.093   11.777   12.097   13.559   13.691
            0.200026  0.571503  0.200026
  -22.170  -22.121  -22.054  -22.054  -21.135  -21.134  -21.121  -21.109   -7.086   -7.029
   -6.949   -6.924   -6.331   -6.288   -6.054   -5.900   -5.654   -5.618   -5.443   -5.416
   -5.327   -5.280   -5.192   -5.159   -2.219   -2.213   -2.154   -2.027   -2.017   -1.996
   -1.889   -1.854    6.103    6.126    6.371    6.453    6.621    6.789    6.988    7.030
    7.099    7.633    9.189    9.200   11.068   11.142   11.929   12.240   13.455   13.587
            0.171451  0.571503  0.171451
  -22.177  -22.126  -22.049  -22.049  -21.136  -21.135  -21.120  -21.108   -7.083   -7.034
   -6.963   -6.934   -6.288   -6.244   -6.016   -5.886   -5.688   -5.626   -5.480   -5.450
   -5.335   -5.281   -5.194   -5.157   -2.236   -2.231   -2.166   -2.026   -2.018   -1.998
   -1.868   -1.830    6.113    6.140    6.361    6.480    6.590    6.745    6.943    7.002
